url,team,ranking,opp,opp_ranking,datetime,stadium,referee,attendance,competition,possession,opp_possession,venue_href,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,touches_in_opposition_box,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc,game_id
https://www.fotmob.com/en-GB/matches/north-macedonia-vs-germany/2cbv8b3495396,North Macedonia,71,Germany,16,2021-10-11T18:45:00.000Z,Toše Proeski Arena,Danny Makkelie,"16,182",World Cup Qualification UEFA 1st Round Grp. J Round 8,26,74,"https://www.google.com/maps/?q=42.005743,21.425598",0.56,7,1,1,1,183,71,13,2,5,1,0,6,1,0.52,0.04,0.56,0.24,256,118,65,19,50,3,30,17,,2,1,0,16,67,16,4,26,7,54,45,51,9,50,13,72,3.58,24,10,6,3,665,89,8,7,9,5,1,20,4,2.41,1.17,3.58,3.76,751,292,373,21,62,10,32,19,,1,1,0,11,73,13,1,7,1,52,43,49,9,50,15,52,1680
https://www.fotmob.com/en-GB/matches/north-macedonia-vs-germany/2cbv8b3495396,Germany,16,North Macedonia,71,2021-10-11T18:45:00.000Z,Toše Proeski Arena,Danny Makkelie,"16,182",World Cup Qualification UEFA 1st Round Grp. J Round 8,74,26,"https://www.google.com/maps/?q=42.005743,21.425598",3.58,24,10,6,3,665,89,8,7,9,5,1,20,4,2.41,1.17,3.58,3.76,751,292,373,21,62,10,32,19,,1,1,0,11,73,13,1,7,1,52,43,49,9,50,15,52,0.56,7,1,1,1,183,71,13,2,5,1,0,6,1,0.52,0.04,0.56,0.24,256,118,65,19,50,3,30,17,,2,1,0,16,67,16,4,26,7,54,45,51,9,50,13,72,1680
https://www.fotmob.com/en-GB/matches/finland-vs-kazakhstan/25io6l3495222,Kazakhstan,109,Finland,63,2021-10-12T14:00:00.000Z,Astana Arena,Halis Ozkahya,"8,365",World Cup Qualification UEFA 1st Round Grp. D Round 8,38,62,"https://www.google.com/maps/?q=51.108217,71.40256",0.30,7,1,0,0,282,72,12,0,4,2,0,2,5,0.30,0.00,0.30,0.14,393,166,116,33,49,1,7,25,,0,3,0,18,72,20,4,19,6,65,35,51,30,60,7,58,2.83,20,8,4,2,532,81,4,5,8,4,1,14,6,2.55,0.28,2.83,3.00,660,241,291,23,40,2,14,29,,1,1,0,9,64,6,1,13,1,53,33,49,20,40,9,56,1681
https://www.fotmob.com/en-GB/matches/finland-vs-kazakhstan/25io6l3495222,Finland,63,Kazakhstan,109,2021-10-12T14:00:00.000Z,Astana Arena,Halis Ozkahya,"8,365",World Cup Qualification UEFA 1st Round Grp. D Round 8,62,38,"https://www.google.com/maps/?q=51.108217,71.40256",2.83,20,8,4,2,532,81,4,5,8,4,1,14,6,2.55,0.28,2.83,3.00,660,241,291,23,40,2,14,29,,1,1,0,9,64,6,1,13,1,53,33,49,20,40,9,56,0.30,7,1,0,0,282,72,12,0,4,2,0,2,5,0.30,0.00,0.30,0.14,393,166,116,33,49,1,7,25,,0,3,0,18,72,20,4,19,6,65,35,51,30,60,7,58,1681
https://www.fotmob.com/en-GB/matches/england-vs-hungary/2elxvp3495366,England,5,Hungary,27,2021-10-12T18:45:00.000Z,Wembley Stadium,Alejandro Hernandez,"69,380",World Cup Qualification UEFA 1st Round Grp. I Round 8,64,36,"https://www.google.com/maps/?q=51.555855,-0.279593",2.32,11,5,4,3,578,91,8,8,5,1,0,8,3,1.22,1.11,2.32,2.54,634,252,326,34,71,3,11,21,,2,1,0,7,64,9,3,8,0,40,31,53,9,47,13,59,1.06,6,1,1,0,296,82,9,2,2,3,0,5,1,0.27,0.00,0.27,0.98,362,232,64,9,26,2,17,14,,2,1,0,13,81,10,1,30,4,37,27,47,10,53,4,44,1682
https://www.fotmob.com/en-GB/matches/england-vs-hungary/2elxvp3495366,Hungary,27,England,5,2021-10-12T18:45:00.000Z,Wembley Stadium,Alejandro Hernandez,"69,380",World Cup Qualification UEFA 1st Round Grp. I Round 8,36,64,"https://www.google.com/maps/?q=51.555855,-0.279593",1.06,6,1,1,0,296,82,9,2,2,3,0,5,1,0.27,0.00,0.27,0.98,362,232,64,9,26,2,17,14,,2,1,0,13,81,10,1,30,4,37,27,47,10,53,4,44,2.32,11,5,4,3,578,91,8,8,5,1,0,8,3,1.22,1.11,2.32,2.54,634,252,326,34,71,3,11,21,,2,1,0,7,64,9,3,8,0,40,31,53,9,47,13,59,1682
https://www.fotmob.com/en-GB/matches/switzerland-vs-lithuania/1uqadk3495203,Lithuania,136,Switzerland,19,2021-10-12T18:45:00.000Z,Vilniaus LFF stadionas,Tiago Martins,"1,806",World Cup Qualification UEFA 1st Round Grp. C Round 8,30,70,"https://www.google.com/maps/?q=54.668793,25.294551",0.59,6,0,1,1,221,73,4,3,6,0,0,4,2,0.16,0.43,0.59,0.15,302,116,105,27,47,3,23,20,,0,0,0,12,57,11,4,27,6,46,38,63,8,32,7,88,2.42,22,11,4,0,643,88,11,8,8,3,0,14,8,1.48,0.94,2.42,3.72,733,302,341,36,60,6,26,34,,0,0,0,3,38,3,0,9,0,39,22,37,17,68,10,53,1683
https://www.fotmob.com/en-GB/matches/switzerland-vs-lithuania/1uqadk3495203,Switzerland,19,Lithuania,136,2021-10-12T18:45:00.000Z,Vilniaus LFF stadionas,Tiago Martins,"1,806",World Cup Qualification UEFA 1st Round Grp. C Round 8,70,30,"https://www.google.com/maps/?q=54.668793,25.294551",2.42,22,11,4,0,643,88,11,8,8,3,0,14,8,1.48,0.94,2.42,3.72,733,302,341,36,60,6,26,34,,0,0,0,3,38,3,0,9,0,39,22,37,17,68,10,53,0.59,6,0,1,1,221,73,4,3,6,0,0,4,2,0.16,0.43,0.59,0.15,302,116,105,27,47,3,23,20,,0,0,0,12,57,11,4,27,6,46,38,63,8,32,7,88,1683
https://www.fotmob.com/en-GB/matches/greece-vs-sweden/1u4ito3495182,Sweden,28,Greece,51,2021-10-12T18:45:00.000Z,Friends Arena,Tobias Stieler,"47,314",World Cup Qualification UEFA 1st Round Grp. B Round 8,42,58,"https://www.google.com/maps/?q=59.371823,18.001785",1.54,7,4,2,0,320,81,13,5,1,2,0,5,2,0.68,0.07,0.75,1.98,397,170,150,20,36,1,8,16,,0,2,0,13,76,5,1,21,3,52,39,51,13,45,7,58,0.54,10,3,0,0,466,84,15,4,6,1,1,7,3,0.34,0.20,0.54,0.26,554,276,190,19,37,3,27,23,,5,2,1,9,50,7,2,13,2,53,37,49,16,55,6,40,1684
https://www.fotmob.com/en-GB/matches/greece-vs-sweden/1u4ito3495182,Greece,51,Sweden,28,2021-10-12T18:45:00.000Z,Friends Arena,Tobias Stieler,"47,314",World Cup Qualification UEFA 1st Round Grp. B Round 8,58,42,"https://www.google.com/maps/?q=59.371823,18.001785",0.54,10,3,0,0,466,84,15,4,6,1,1,7,3,0.34,0.20,0.54,0.26,554,276,190,19,37,3,27,23,,5,2,1,9,50,7,2,13,2,53,37,49,16,55,6,40,1.54,7,4,2,0,320,81,13,5,1,2,0,5,2,0.68,0.07,0.75,1.98,397,170,150,20,36,1,8,16,,0,2,0,13,76,5,1,21,3,52,39,51,13,45,7,58,1684
https://www.fotmob.com/en-GB/matches/georgia-vs-sweden/2bwqfu3495184,Georgia,74,Sweden,28,2021-11-11T17:00:00.000Z,Adjarabet Arena,Serdar Gozubuyuk,"6,800",World Cup Qualification UEFA 1st Round Grp. B Round 9,41,59,"https://www.google.com/maps/?q=41.635264,41.618993",1.55,10,6,2,0,287,81,14,5,3,1,0,8,2,0.51,1.03,1.55,2.47,354,185,102,24,44,4,36,7,,2,3,0,6,75,8,7,33,7,44,28,42,16,41,11,61,2.86,20,8,5,5,437,86,10,8,6,6,0,16,4,1.93,0.94,2.86,1.67,508,161,276,22,61,5,18,18,,9,1,0,7,54,7,2,6,3,62,39,58,23,59,12,75,1685
https://www.fotmob.com/en-GB/matches/georgia-vs-sweden/2bwqfu3495184,Sweden,28,Georgia,74,2021-11-11T17:00:00.000Z,Adjarabet Arena,Serdar Gozubuyuk,"6,800",World Cup Qualification UEFA 1st Round Grp. B Round 9,59,41,"https://www.google.com/maps/?q=41.635264,41.618993",2.86,20,8,5,5,437,86,10,8,6,6,0,16,4,1.93,0.94,2.86,1.67,508,161,276,22,61,5,18,18,,9,1,0,7,54,7,2,6,3,62,39,58,23,59,12,75,1.55,10,6,2,0,287,81,14,5,3,1,0,8,2,0.51,1.03,1.55,2.47,354,185,102,24,44,4,36,7,,2,3,0,6,75,8,7,33,7,44,28,42,16,41,11,61,1685
https://www.fotmob.com/en-GB/matches/ireland-vs-portugal/1nmo313495165,Ireland,60,Portugal,6,2021-11-11T19:45:00.000Z,Aviva Stadium,Jesus Gil,"50,737",World Cup Qualification UEFA 1st Round Grp. A Round 9,49,51,"https://www.google.com/maps/?q=53.335127,-6.228293",0.63,12,2,0,0,351,79,13,4,6,4,0,7,5,0.35,0.28,0.63,0.71,444,219,132,20,38,9,38,17,,2,3,0,9,60,14,6,5,3,54,37,56,17,53,11,58,0.56,12,3,0,0,389,81,12,4,3,6,0,8,4,0.38,0.18,0.56,0.38,478,188,201,33,48,3,21,27,,1,1,1,3,30,9,3,20,2,44,29,44,15,47,7,44,1686
https://www.fotmob.com/en-GB/matches/ireland-vs-portugal/1nmo313495165,Portugal,6,Ireland,60,2021-11-11T19:45:00.000Z,Aviva Stadium,Jesus Gil,"50,737",World Cup Qualification UEFA 1st Round Grp. A Round 9,51,49,"https://www.google.com/maps/?q=53.335127,-6.228293",0.56,12,3,0,0,389,81,12,4,3,6,0,8,4,0.38,0.18,0.56,0.38,478,188,201,33,48,3,21,27,,1,1,1,3,30,9,3,20,2,44,29,44,15,47,7,44,0.63,12,2,0,0,351,79,13,4,6,4,0,7,5,0.35,0.28,0.63,0.71,444,219,132,20,38,9,38,17,,2,3,0,9,60,14,6,5,3,54,37,56,17,53,11,58,1686
https://www.fotmob.com/en-GB/matches/moldova-vs-scotland/1otckk3495277,Moldova,152,Scotland,39,2021-11-12T17:00:00.000Z,Stadionul Zimbru,Srdjan Jovanovic,"3,642",World Cup Qualification UEFA 1st Round Grp. F Round 9,45,55,"https://www.google.com/maps/?q=46.980322,28.867891",1.25,6,3,2,2,289,73,14,2,2,1,0,3,3,0.46,0.17,0.46,1.44,398,170,119,29,42,1,14,24,,1,5,0,14,78,19,5,21,5,47,26,35,21,51,3,50,2.11,16,8,2,1,372,78,6,8,4,4,0,10,6,2.02,0.09,2.11,1.95,474,184,188,34,48,4,24,23,,3,1,0,11,65,9,1,9,3,68,48,65,20,49,18,64,1687
https://www.fotmob.com/en-GB/matches/moldova-vs-scotland/1otckk3495277,Scotland,39,Moldova,152,2021-11-12T17:00:00.000Z,Stadionul Zimbru,Srdjan Jovanovic,"3,642",World Cup Qualification UEFA 1st Round Grp. F Round 9,55,45,"https://www.google.com/maps/?q=46.980322,28.867891",2.11,16,8,2,1,372,78,6,8,4,4,0,10,6,2.02,0.09,2.11,1.95,474,184,188,34,48,4,24,23,,3,1,0,11,65,9,1,9,3,68,48,65,20,49,18,64,1.25,6,3,2,2,289,73,14,2,2,1,0,3,3,0.46,0.17,0.46,1.44,398,170,119,29,42,1,14,24,,1,5,0,14,78,19,5,21,5,47,26,35,21,51,3,50,1687
https://www.fotmob.com/en-GB/matches/england-vs-albania/2u24sp3495369,England,5,Albania,66,2021-11-12T19:45:00.000Z,Wembley Stadium,Ruddy Buquet,"80,366",World Cup Qualification UEFA 1st Round Grp. I Round 9,64,36,"https://www.google.com/maps/?q=51.555855,-0.279593",2.59,15,6,4,0,580,87,3,4,6,3,0,12,3,1.84,0.75,2.59,3.98,667,334,246,31,60,5,38,17,,1,0,0,8,57,5,1,4,4,57,43,61,14,70,18,64,0.39,5,4,1,1,316,81,14,0,0,1,0,2,3,0.39,0.00,0.39,0.67,389,241,75,20,37,0,0,10,,3,4,0,11,55,16,3,16,1,34,28,39,6,30,5,50,1688
https://www.fotmob.com/en-GB/matches/england-vs-albania/2u24sp3495369,Albania,66,England,5,2021-11-12T19:45:00.000Z,Wembley Stadium,Ruddy Buquet,"80,366",World Cup Qualification UEFA 1st Round Grp. I Round 9,36,64,"https://www.google.com/maps/?q=51.555855,-0.279593",0.39,5,4,1,1,316,81,14,0,0,1,0,2,3,0.39,0.00,0.39,0.67,389,241,75,20,37,0,0,10,,3,4,0,11,55,16,3,16,1,34,28,39,6,30,5,50,2.59,15,6,4,0,580,87,3,4,6,3,0,12,3,1.84,0.75,2.59,3.98,667,334,246,31,60,5,38,17,,1,0,0,8,57,5,1,4,4,57,43,61,14,70,18,64,1688
https://www.fotmob.com/en-GB/matches/finland-vs-bosnia-herzegovina/2o7pro3495224,Bosnia and Herzegovina,75,Finland,63,2021-11-13T14:00:00.000Z,Stadion Bilino Polje,Michael Oliver,"10,000",World Cup Qualification UEFA 1st Round Grp. D Round 9,68,32,"https://www.google.com/maps/?q=44.205804,17.9072",2.46,28,7,1,0,497,88,14,13,15,6,0,19,9,1.34,1.11,2.46,1.47,567,200,297,31,67,17,30,16,,0,2,0,6,55,8,1,7,2,42,26,47,16,44,4,50,2.38,8,5,3,1,215,74,11,1,1,2,0,6,2,0.88,0.71,1.59,2.68,290,73,142,25,47,3,30,22,,1,0,1,5,50,9,6,43,6,49,29,53,20,56,7,70,1689
https://www.fotmob.com/en-GB/matches/finland-vs-bosnia-herzegovina/2o7pro3495224,Finland,63,Bosnia and Herzegovina,75,2021-11-13T14:00:00.000Z,Stadion Bilino Polje,Michael Oliver,"10,000",World Cup Qualification UEFA 1st Round Grp. D Round 9,32,68,"https://www.google.com/maps/?q=44.205804,17.9072",2.38,8,5,3,1,215,74,11,1,1,2,0,6,2,0.88,0.71,1.59,2.68,290,73,142,25,47,3,30,22,,1,0,1,5,50,9,6,43,6,49,29,53,20,56,7,70,2.46,28,7,1,0,497,88,14,13,15,6,0,19,9,1.34,1.11,2.46,1.47,567,200,297,31,67,17,30,16,,0,2,0,6,55,8,1,7,2,42,26,47,16,44,4,50,1689
https://www.fotmob.com/en-GB/matches/france-vs-kazakhstan/1uvqvr3495225,France,2,Kazakhstan,109,2021-11-13T19:45:00.000Z,Parc des Princes,Glenn Nyberg,"45,551",World Cup Qualification UEFA 1st Round Grp. D Round 9,66,34,"https://www.google.com/maps/?q=48.841433,2.253049",4.38,20,14,8,1,660,91,13,6,3,3,0,15,5,3.08,0.51,3.59,6.65,722,236,424,34,87,7,35,12,,2,1,0,5,83,5,1,4,3,42,29,48,13,65,14,56,0.17,5,3,0,0,305,80,9,1,1,1,0,2,3,0.08,0.08,0.17,0.68,380,208,97,22,39,2,33,4,,0,2,0,12,67,3,3,17,6,39,32,52,7,35,1,25,1690
https://www.fotmob.com/en-GB/matches/france-vs-kazakhstan/1uvqvr3495225,Kazakhstan,109,France,2,2021-11-13T19:45:00.000Z,Parc des Princes,Glenn Nyberg,"45,551",World Cup Qualification UEFA 1st Round Grp. D Round 9,34,66,"https://www.google.com/maps/?q=48.841433,2.253049",0.17,5,3,0,0,305,80,9,1,1,1,0,2,3,0.08,0.08,0.17,0.68,380,208,97,22,39,2,33,4,,0,2,0,12,67,3,3,17,6,39,32,52,7,35,1,25,4.38,20,14,8,1,660,91,13,6,3,3,0,15,5,3.08,0.51,3.59,6.65,722,236,424,34,87,7,35,12,,2,1,0,5,83,5,1,4,3,42,29,48,13,65,14,56,1690
https://www.fotmob.com/en-GB/matches/malta-vs-slovakia/2dyl413495342,Malta,172,Slovakia,45,2021-11-14T14:00:00.000Z,Ta'Qali National Stadium,Fran Jovic,"4,581",World Cup Qualification UEFA 1st Round Grp. H Round 10,30,70,"https://www.google.com/maps/?q=35.894817,14.415141",0.03,1,0,0,0,196,74,11,0,1,0,0,0,1,0.03,0.00,0.03,0.00,265,119,77,12,29,1,33,13,,0,2,2,5,38,13,5,23,10,31,26,42,5,33,8,44,3.01,26,16,5,3,557,90,6,10,5,5,0,17,9,2.44,0.56,3.01,3.30,618,227,330,27,75,7,32,26,,3,0,0,11,65,10,0,2,0,46,36,58,10,67,8,44,1691
https://www.fotmob.com/en-GB/matches/malta-vs-slovakia/2dyl413495342,Slovakia,45,Malta,172,2021-11-14T14:00:00.000Z,Ta'Qali National Stadium,Fran Jovic,"4,581",World Cup Qualification UEFA 1st Round Grp. H Round 10,70,30,"https://www.google.com/maps/?q=35.894817,14.415141",3.01,26,16,5,3,557,90,6,10,5,5,0,17,9,2.44,0.56,3.01,3.30,618,227,330,27,75,7,32,26,,3,0,0,11,65,10,0,2,0,46,36,58,10,67,8,44,0.03,1,0,0,0,196,74,11,0,1,0,0,0,1,0.03,0.00,0.03,0.00,265,119,77,12,29,1,33,13,,0,2,2,5,38,13,5,23,10,31,26,42,5,33,8,44,1691
https://www.fotmob.com/en-GB/matches/north-macedonia-vs-iceland/2bzm3y3495403,North Macedonia,71,Iceland,70,2021-11-14T17:00:00.000Z,Toše Proeski Arena,Davide Massa,"15,986",World Cup Qualification UEFA 1st Round Grp. J Round 10,57,43,"https://www.google.com/maps/?q=42.005743,21.425598",1.60,19,7,2,1,393,84,9,7,7,5,0,11,8,0.56,1.04,1.60,2.61,468,200,193,43,54,3,18,20,,2,5,0,4,57,4,3,11,0,54,32,54,22,58,8,50,0.85,5,1,1,0,272,76,18,3,1,3,0,2,3,0.80,0.06,0.85,0.95,360,182,90,24,42,1,11,15,,1,3,1,7,70,7,5,24,4,43,27,46,16,42,8,80,1692
https://www.fotmob.com/en-GB/matches/north-macedonia-vs-iceland/2bzm3y3495403,Iceland,70,North Macedonia,71,2021-11-14T17:00:00.000Z,Toše Proeski Arena,Davide Massa,"15,986",World Cup Qualification UEFA 1st Round Grp. J Round 10,43,57,"https://www.google.com/maps/?q=42.005743,21.425598",0.85,5,1,1,0,272,76,18,3,1,3,0,2,3,0.80,0.06,0.85,0.95,360,182,90,24,42,1,11,15,,1,3,1,7,70,7,5,24,4,43,27,46,16,42,8,80,1.60,19,7,2,1,393,84,9,7,7,5,0,11,8,0.56,1.04,1.60,2.61,468,200,193,43,54,3,18,20,,2,5,0,4,57,4,3,11,0,54,32,54,22,58,8,50,1692
https://www.fotmob.com/en-GB/matches/spain-vs-sweden/1x5e0c3495187,Spain,8,Sweden,28,2021-11-14T19:45:00.000Z,Estadio Olímpico de Sevilla,Felix Brych,"51,844",World Cup Qualification UEFA 1st Round Grp. B Round 10,72,28,"https://www.google.com/maps/?q=37.417209,-6.004661",1.22,12,4,1,0,669,89,13,5,5,3,0,7,5,1.01,0.21,1.22,1.10,748,317,352,23,61,1,5,13,,3,1,0,2,100,7,2,20,0,44,25,46,19,59,8,50,0.44,8,0,1,1,196,70,15,4,6,2,0,5,3,0.30,0.14,0.44,0.04,281,127,69,21,41,2,22,15,,1,2,0,4,40,13,3,28,3,42,29,54,13,41,8,89,1693
https://www.fotmob.com/en-GB/matches/spain-vs-sweden/1x5e0c3495187,Sweden,28,Spain,8,2021-11-14T19:45:00.000Z,Estadio Olímpico de Sevilla,Felix Brych,"51,844",World Cup Qualification UEFA 1st Round Grp. B Round 10,28,72,"https://www.google.com/maps/?q=37.417209,-6.004661",0.44,8,0,1,1,196,70,15,4,6,2,0,5,3,0.30,0.14,0.44,0.04,281,127,69,21,41,2,22,15,,1,2,0,4,40,13,3,28,3,42,29,54,13,41,8,89,1.22,12,4,1,0,669,89,13,5,5,3,0,7,5,1.01,0.21,1.22,1.10,748,317,352,23,61,1,5,13,,3,1,0,2,100,7,2,20,0,44,25,46,19,59,8,50,1693
https://www.fotmob.com/en-GB/matches/italy-vs-northern-ireland/2thipo3495206,Northern Ireland,73,Italy,10,2021-11-15T19:45:00.000Z,Windsor Park,Istvan Kovacs,"15,969",World Cup Qualification UEFA 1st Round Grp. C Round 10,29,71,"https://www.google.com/maps/?q=54.582625,-5.955188",0.88,4,2,2,2,182,67,11,3,2,0,0,4,0,0.83,0.04,0.88,0.38,270,90,92,27,38,1,10,11,,1,2,0,6,60,6,2,32,6,35,21,40,14,50,1,11,0.92,12,6,1,1,607,88,11,12,4,2,0,8,4,0.80,0.12,0.92,1.38,692,244,363,58,68,6,27,25,,3,2,0,6,50,8,1,13,1,46,32,60,14,50,11,73,1694
https://www.fotmob.com/en-GB/matches/italy-vs-northern-ireland/2thipo3495206,Italy,10,Northern Ireland,73,2021-11-15T19:45:00.000Z,Windsor Park,Istvan Kovacs,"15,969",World Cup Qualification UEFA 1st Round Grp. C Round 10,71,29,"https://www.google.com/maps/?q=54.582625,-5.955188",0.92,12,6,1,1,607,88,11,12,4,2,0,8,4,0.80,0.12,0.92,1.38,692,244,363,58,68,6,27,25,,3,2,0,6,50,8,1,13,1,46,32,60,14,50,11,73,0.88,4,2,2,2,182,67,11,3,2,0,0,4,0,0.83,0.04,0.88,0.38,270,90,92,27,38,1,10,11,,1,2,0,6,60,6,2,32,6,35,21,40,14,50,1,11,1694
https://www.fotmob.com/en-GB/matches/switzerland-vs-bulgaria/2cp6tv3495207,Switzerland,19,Bulgaria,82,2021-11-15T19:45:00.000Z,swissporarena,Benoit Bastien,"14,300",World Cup Qualification UEFA 1st Round Grp. C Round 10,69,31,"https://www.google.com/maps/?q=47.033225,8.304795",2.27,18,9,3,0,466,84,15,18,7,2,2,13,5,2.10,0.17,2.27,3.24,557,199,267,34,61,5,13,25,,3,2,0,3,38,12,0,4,0,32,22,39,10,38,9,56,0.03,1,0,0,0,157,60,5,1,1,0,0,0,1,0.03,0.00,0.03,0.00,263,98,59,28,39,0,0,18,,0,2,0,7,47,15,2,35,5,50,34,61,16,62,4,33,1695
https://www.fotmob.com/en-GB/matches/switzerland-vs-bulgaria/2cp6tv3495207,Bulgaria,82,Switzerland,19,2021-11-15T19:45:00.000Z,swissporarena,Benoit Bastien,"14,300",World Cup Qualification UEFA 1st Round Grp. C Round 10,31,69,"https://www.google.com/maps/?q=47.033225,8.304795",0.03,1,0,0,0,157,60,5,1,1,0,0,0,1,0.03,0.00,0.03,0.00,263,98,59,28,39,0,0,18,,0,2,0,7,47,15,2,35,5,50,34,61,16,62,4,33,2.27,18,9,3,0,466,84,15,18,7,2,2,13,5,2.10,0.17,2.27,3.24,557,199,267,34,61,5,13,25,,3,2,0,3,38,12,0,4,0,32,22,39,10,38,9,56,1695
https://www.fotmob.com/en-GB/matches/latvia-vs-gibraltar/1okwzvzr3495311,Gibraltar,198,Latvia,138,2021-11-16T19:45:00.000Z,Victoria Stadium,Espen Eskaas,"1,130",World Cup Qualification UEFA 1st Round Grp. G Round 10,43,57,"https://www.google.com/maps/?q=36.149231,-5.350186",1.12,8,3,1,0,261,76,10,1,3,2,0,4,4,0.91,0.20,1.12,1.14,343,149,112,31,44,2,17,13,,0,4,0,6,67,5,1,22,2,54,36,54,18,42,12,71,1.65,9,5,3,1,352,81,15,5,3,1,0,8,1,1.17,0.48,1.65,1.83,436,186,166,28,44,13,37,20,,2,3,0,6,43,6,2,14,2,56,31,46,25,58,7,58,1696
https://www.fotmob.com/en-GB/matches/latvia-vs-gibraltar/1okwzvzr3495311,Latvia,138,Gibraltar,198,2021-11-16T19:45:00.000Z,Victoria Stadium,Espen Eskaas,"1,130",World Cup Qualification UEFA 1st Round Grp. G Round 10,57,43,"https://www.google.com/maps/?q=36.149231,-5.350186",1.65,9,5,3,1,352,81,15,5,3,1,0,8,1,1.17,0.48,1.65,1.83,436,186,166,28,44,13,37,20,,2,3,0,6,43,6,2,14,2,56,31,46,25,58,7,58,1.12,8,3,1,0,261,76,10,1,3,2,0,4,4,0.91,0.20,1.12,1.14,343,149,112,31,44,2,17,13,,0,4,0,6,67,5,1,22,2,54,36,54,18,42,12,71,1696
https://www.fotmob.com/en-GB/matches/wales-vs-austria/1mqbyq3774159,Wales,29,Austria,25,2022-03-24T19:45:00.000Z,Cardiff City Stadium,Szymon Marciniak,"32,053",World Cup Qualification UEFA 2nd Round Semi-final,34,66,"https://www.google.com/maps/?q=51.472829,-3.203115",1.20,14,7,2,2,236,71,7,3,4,3,0,9,5,1.02,0.18,1.20,2.52,333,129,107,27,47,5,42,15,,2,2,0,6,75,6,6,29,3,52,34,58,18,62,11,79,1.05,16,4,1,1,531,85,15,6,5,7,0,10,6,0.88,0.17,1.05,0.75,623,290,241,38,62,10,34,25,,2,2,0,7,58,12,3,7,5,36,25,42,11,38,6,86,1697
https://www.fotmob.com/en-GB/matches/wales-vs-austria/1mqbyq3774159,Austria,25,Wales,29,2022-03-24T19:45:00.000Z,Cardiff City Stadium,Szymon Marciniak,"32,053",World Cup Qualification UEFA 2nd Round Semi-final,66,34,"https://www.google.com/maps/?q=51.472829,-3.203115",1.05,16,4,1,1,531,85,15,6,5,7,0,10,6,0.88,0.17,1.05,0.75,623,290,241,38,62,10,34,25,,2,2,0,7,58,12,3,7,5,36,25,42,11,38,6,86,1.20,14,7,2,2,236,71,7,3,4,3,0,9,5,1.02,0.18,1.20,2.52,333,129,107,27,47,5,42,15,,2,2,0,6,75,6,6,29,3,52,34,58,18,62,11,79,1697
https://www.fotmob.com/en-GB/matches/wales-vs-ukraine/1akwtw3774166,Wales,29,Ukraine,24,2022-06-05T16:00:00.000Z,Cardiff City Stadium,Antonio Miguel Mateu Lahoz,"33,280",World Cup Qualification UEFA 2nd Round Final,32,68,"https://www.google.com/maps/?q=51.472829,-3.203115",0.73,10,4,1,1,189,70,7,4,4,2,1,5,5,0.65,0.08,0.73,0.37,270,76,113,25,43,4,27,16,,2,2,0,5,33,13,5,20,9,43,31,53,12,44,10,53,2.21,22,9,3,3,489,84,7,7,8,5,0,11,11,1.99,0.22,2.21,1.61,580,219,270,37,59,3,15,22,,1,2,0,13,81,2,2,15,3,43,28,47,15,56,6,67,1698
https://www.fotmob.com/en-GB/matches/wales-vs-ukraine/1akwtw3774166,Ukraine,24,Wales,29,2022-06-05T16:00:00.000Z,Cardiff City Stadium,Antonio Miguel Mateu Lahoz,"33,280",World Cup Qualification UEFA 2nd Round Final,68,32,"https://www.google.com/maps/?q=51.472829,-3.203115",2.21,22,9,3,3,489,84,7,7,8,5,0,11,11,1.99,0.22,2.21,1.61,580,219,270,37,59,3,15,22,,1,2,0,13,81,2,2,15,3,43,28,47,15,56,6,67,0.73,10,4,1,1,189,70,7,4,4,2,1,5,5,0.65,0.08,0.73,0.37,270,76,113,25,43,4,27,16,,2,2,0,5,33,13,5,20,9,43,31,53,12,44,10,53,1698
